dat_ref,age,income,credit_score,loan_amount,interest_rate,debt_to_income,employment_status,loan_purpose,home_ownership,prediction,prediction_score,target
2025-09-01,59.205757,81285.195,643.5104,25271.713,9.578837,0.25405282,employed,auto,mortgage,1,0.32751113,1
2025-09-01,56.568604,35869.93,699.70306,21204.527,8.766788,0.068454094,employed,personal,own,0,0.15276001,1
2025-09-01,18.0,71346.53,803.4602,56427.605,2.5,0.25971872,self_employed,business,own,1,0.91579264,1
2025-09-01,31.725546,58344.113,692.8302,24710.262,9.354558,0.20866027,employed,personal,own,0,0.42156085,0
2025-09-01,41.15968,17732.357,657.4933,18396.412,13.226558,0.28098425,employed,auto,mortgage,0,0.3369326,0
2025-09-01,29.816555,33620.484,847.2066,45685.09,12.059742,0.33767238,unemployed,personal,mortgage,1,0.6639539,0
2025-09-01,18.0,122727.625,750.8348,14411.035,12.048666,0.45830804,unemployed,home,own,1,0.66125643,1
2025-09-01,33.29258,61477.094,604.9779,18513.59,13.034178,0.63975793,employed,auto,mortgage,0,0.5452091,0
2025-09-01,41.956673,66509.266,662.34106,24900.12,9.193728,0.3950695,employed,personal,own,0,0.2283253,0
2025-09-01,35.696583,37652.742,729.32697,13594.078,8.511409,0.39288944,employed,personal,own,0,0.15024652,0
2025-09-01,30.03668,128229.84,611.2548,38366.016,12.070586,0.23283793,employed,auto,mortgage,0,0.31985977,0
2025-09-01,42.497574,83233.375,753.9533,1000.0,8.195106,0.23867932,unemployed,education,rent,1,0.5728321,1
2025-09-01,46.117058,62420.832,715.2599,35188.766,12.308426,0.21884675,self_employed,personal,mortgage,1,0.699062,1
2025-09-01,36.376835,94095.68,749.2112,44660.152,10.281449,0.45381185,employed,home,own,1,0.895624,1
2025-09-01,58.460926,108317.71,668.2621,24070.02,10.211306,0.5313724,employed,personal,mortgage,0,0.26376277,0
2025-09-01,42.692574,14082.877,647.1981,18409.08,8.200953,0.19857581,employed,personal,own,0,0.28039083,0
2025-09-01,31.541836,106395.85,662.3514,16269.088,13.97447,0.3449526,employed,business,own,1,0.36958715,1
2025-09-01,28.505552,47116.977,661.9354,32255.48,9.407414,0.32804257,self_employed,personal,rent,0,0.21316688,0
2025-09-01,39.444363,25898.758,725.54553,15444.996,13.852135,0.31784993,employed,auto,own,1,0.67765933,1
2025-09-01,55.36105,129239.9,634.86597,1000.0,14.17553,0.3646405,employed,personal,own,0,0.27023092,0
2025-09-01,32.115734,81611.85,543.5941,3675.1714,12.214229,0.43744123,employed,personal,mortgage,1,0.55101746,1
2025-09-01,49.150555,53566.008,565.37683,16735.328,6.8943577,0.38081455,unemployed,auto,own,0,0.30492786,1
2025-09-01,43.13468,124236.72,783.0972,11750.228,14.805805,0.30217236,employed,education,mortgage,1,0.5208326,1
2025-09-01,65.91879,58753.7,720.5786,35391.344,12.593689,0.11194079,employed,home,mortgage,0,0.049252477,0
2025-09-01,46.683018,43659.332,562.39813,14188.3125,8.33202,0.32767683,employed,personal,own,1,0.34207505,1
2025-09-01,33.621284,96841.91,743.8527,36346.242,10.675466,0.3630291,employed,personal,own,0,0.19309099,0
2025-09-01,50.836433,27612.379,701.4668,17289.12,2.5,0.16819896,employed,home,own,0,0.31698033,0
2025-09-01,51.240265,73159.83,669.5577,20304.766,12.3873415,0.34102154,self_employed,personal,mortgage,0,0.61157393,0
2025-09-01,37.235867,31773.875,834.12244,27368.549,5.7652774,0.18410175,employed,personal,mortgage,1,0.47831088,1
2025-09-01,28.032051,40752.918,654.75165,1000.0,15.9957485,0.55729496,self_employed,auto,mortgage,1,0.8243305,1
2025-09-01,48.432423,88405.53,758.8797,31816.611,15.6781025,0.3348435,employed,personal,own,1,0.9242148,1
2025-09-01,42.76218,44887.69,849.64905,22601.17,10.868072,0.509617,employed,personal,own,1,0.96599066,1
2025-09-01,23.8014,94545.01,690.86365,27195.068,6.0970426,0.42358655,employed,business,own,1,0.7800071,1
2025-09-01,45.054253,12000.0,687.4144,17236.264,7.4891768,0.36753634,employed,personal,own,0,0.4048808,0
2025-09-01,34.356087,65830.555,662.6479,36512.08,2.5,0.5304648,employed,home,rent,1,0.6247825,1
2025-09-01,23.812775,56462.164,684.2535,43202.414,12.245824,0.29317346,employed,personal,own,1,0.96732754,1
2025-09-01,37.774605,65068.465,622.6818,10393.625,3.1442883,0.36457455,employed,home,rent,0,0.269384,0
2025-09-01,57.395023,59754.9,670.83124,18772.816,12.335025,0.34734428,employed,business,mortgage,1,0.7595649,1
2025-09-01,56.49674,82358.805,667.6362,48643.305,16.447815,0.5775962,employed,business,mortgage,1,0.95673275,1
2025-09-01,53.361027,83642.75,735.4565,20913.361,18.283241,0.4390588,employed,education,mortgage,0,0.53347564,1
2025-09-01,45.230793,60670.34,672.6213,51149.832,16.168777,0.16667305,employed,personal,mortgage,0,0.68872696,0
2025-09-01,49.149567,57339.27,681.96545,56275.34,9.424808,0.33327398,employed,home,mortgage,0,0.19799599,0
2025-09-01,43.183735,83448.18,725.0305,1635.7834,10.238708,0.30790222,employed,business,rent,1,0.9244742,1
2025-09-01,28.73939,86791.49,722.708,32760.002,4.6315107,0.26186898,unemployed,auto,own,1,0.72140634,1
2025-09-01,31.133978,12000.0,680.1836,1000.0,12.752786,0.26130214,employed,auto,own,1,0.6967098,1
2025-09-01,34.71383,33184.723,544.6054,14835.29,11.060971,0.4324447,employed,business,own,0,0.323053,0
2025-09-01,58.816307,36957.58,811.7201,43927.17,10.47948,0.5026759,employed,personal,rent,0,0.54607147,1
2025-09-01,54.920288,58827.562,761.35284,16958.25,11.013282,0.1749393,employed,business,mortgage,1,0.51531786,0
2025-09-01,29.04147,16998.5,755.88635,37800.938,4.5193768,0.11212214,self_employed,home,rent,0,0.41852018,0
2025-09-01,42.640694,84450.805,694.9058,12207.544,4.010666,0.2129433,employed,personal,mortgage,1,0.85487896,1
2025-09-01,37.168713,44027.336,766.4667,42513.664,8.52699,0.4512373,employed,home,mortgage,0,0.19816749,0
2025-09-01,40.138794,91527.625,771.27313,23264.582,13.405843,0.32941547,employed,business,mortgage,1,0.6692215,1
2025-09-01,35.567486,52663.14,641.0225,38551.31,2.9130456,0.2278451,self_employed,auto,own,1,0.6089153,1
2025-09-01,58.868298,96106.75,670.43695,7095.674,13.710227,0.31837076,employed,home,mortgage,1,0.7295769,1
2025-09-01,41.77312,61394.77,701.36444,30679.418,7.561153,0.20243378,employed,home,mortgage,1,0.64282125,1
2025-09-01,44.593884,65623.2,703.9076,1000.0,8.296953,0.42564812,employed,personal,rent,0,0.6001818,1
2025-09-01,44.691097,90201.086,632.45123,1000.0,9.358829,0.3140886,employed,auto,mortgage,0,0.4462555,0
2025-09-01,29.666758,57740.996,650.5554,23597.148,15.5085125,0.38162163,unemployed,home,mortgage,1,0.874378,1
2025-09-01,43.302643,24989.928,747.9061,26101.193,5.2149777,0.31163588,employed,business,mortgage,0,0.28258452,0
2025-09-01,54.747803,25393.682,536.1862,28008.305,9.549464,0.19815847,employed,auto,mortgage,0,0.15889776,0
2025-09-01,59.67229,98576.5,666.23584,15535.889,12.599891,0.46291223,unemployed,auto,own,0,0.7155756,0
2025-09-01,28.226221,35474.402,697.90045,19475.031,7.66684,0.1373271,unemployed,personal,rent,1,0.61131626,1
2025-09-01,23.776785,59254.004,664.16547,9394.873,7.801836,0.33324647,unemployed,education,mortgage,0,0.410692,0
2025-09-01,42.745613,110685.07,693.41724,23055.752,6.3273554,0.42580792,employed,personal,mortgage,0,0.1909576,0
2025-09-01,55.31025,54590.11,652.4766,5346.411,4.578087,0.5144305,employed,personal,mortgage,0,0.31620592,0
2025-09-01,46.31516,49891.816,748.96466,36414.195,8.920801,0.22698593,employed,auto,rent,0,0.46353722,0
2025-09-01,50.16355,77770.72,821.14355,1000.0,9.529312,0.50880545,self_employed,auto,own,1,0.76640356,1
2025-09-01,25.677011,108586.984,758.7327,36411.53,10.21887,0.11729437,employed,business,own,0,0.31943032,0
2025-09-01,35.13615,117751.21,799.49677,18837.23,10.867367,0.3468057,employed,business,rent,1,0.75930285,1
2025-09-01,18.0,49404.27,644.6864,18014.02,13.256828,0.24991179,employed,auto,mortgage,0,0.31323913,0
2025-09-01,40.290142,86977.13,656.4349,27271.613,12.071837,0.34946945,employed,business,mortgage,1,0.907272,1
2025-09-01,18.0,67934.63,644.20294,32501.436,14.399777,0.44351265,employed,business,own,0,0.22987932,0
2025-09-01,57.99194,69035.14,766.7222,25313.96,10.459281,0.24484052,self_employed,auto,mortgage,0,0.45834464,0
2025-09-01,60.657856,84106.664,649.9206,19556.834,12.233724,0.4646701,employed,auto,own,1,0.8138498,1
2025-09-01,43.68772,80598.74,721.0901,29373.383,10.540415,0.34067038,employed,business,own,0,0.14261037,0
2025-09-01,23.849123,42060.77,736.3535,11704.305,4.946664,0.38131624,employed,education,mortgage,1,0.6840545,1
2025-09-01,46.508553,42246.348,687.3191,28587.973,9.736039,0.28948474,employed,personal,rent,1,0.6188169,1
2025-09-01,64.30959,116947.17,744.5484,24200.73,14.442811,0.34575698,employed,personal,own,0,0.42639816,0
2025-09-01,47.708824,56047.6,680.92065,51911.016,8.101603,0.35351908,employed,auto,own,0,0.28626603,0
2025-09-01,56.219807,87558.06,809.8163,22182.428,3.3882565,0.3734082,self_employed,personal,rent,1,0.7776094,1
2025-09-01,36.178017,113235.05,757.5459,13166.318,6.8693514,0.30905855,self_employed,education,rent,1,0.69819283,1
2025-09-01,31.545479,66245.71,682.54,42288.49,10.874612,0.31738773,employed,personal,rent,0,0.13894174,0
2025-09-01,41.149654,110766.37,703.1163,25347.42,8.492045,0.2977346,employed,auto,own,0,0.301406,0
2025-09-01,18.879536,52976.46,495.61426,16176.359,15.018171,0.29344782,employed,education,mortgage,1,0.73950124,1
2025-09-01,69.16906,100901.32,717.40247,22470.62,10.2098875,0.3022268,employed,personal,mortgage,0,0.31670117,0
2025-09-01,43.6758,74563.445,541.17035,23237.441,11.003,0.115992375,employed,auto,mortgage,1,0.51769406,1
2025-09-01,52.401276,64648.203,628.58307,17687.828,4.0435524,0.15743709,self_employed,personal,mortgage,0,0.4376872,0
2025-09-01,36.4619,93681.81,777.15894,30058.236,5.5352225,0.20441669,employed,education,own,1,0.7154076,1
2025-09-01,23.482964,65124.297,729.4036,20842.672,8.511429,0.34747425,self_employed,auto,own,0,0.097830966,0
2025-09-01,59.10978,51840.89,713.6242,32835.324,5.1374264,0.5131132,employed,home,mortgage,1,0.7851001,1
2025-09-01,28.510798,24684.678,680.6478,1000.0,9.535228,0.48953995,unemployed,personal,mortgage,0,0.19729511,0
2025-09-01,46.186066,87887.945,632.0872,43308.004,8.368653,0.3716616,employed,education,rent,0,0.08594414,0
2025-09-01,47.317017,90477.29,622.5727,8292.497,15.5126505,0.20698693,employed,home,mortgage,0,0.08288091,0
2025-09-01,42.887417,121768.266,716.56915,8968.191,8.98889,0.3653469,employed,personal,mortgage,0,0.50195414,0
2025-09-01,32.584988,84079.92,614.6118,1000.0,12.183601,0.2056247,employed,personal,own,1,0.75686604,1
2025-09-01,40.204414,48937.598,693.1583,14649.473,10.615456,0.40775853,employed,personal,rent,0,0.36156565,0
2025-09-01,30.59939,74941.97,702.2943,13451.414,8.443568,0.17128216,employed,home,own,0,0.042580377,0
2025-09-01,51.710133,67390.07,671.80963,9820.296,15.337155,0.18720135,unemployed,personal,mortgage,0,0.5434661,0
2025-09-01,48.858562,103749.81,634.945,1000.0,8.516767,0.16208717,employed,personal,own,0,0.07652009,0
2025-09-01,41.74317,104853.1,702.8986,29777.664,8.560385,0.45832193,employed,personal,rent,0,0.66824806,0
2025-09-01,35.179783,138913.19,637.716,16735.783,5.412561,0.37666023,employed,home,rent,1,0.6906091,0
2025-09-01,67.28781,67314.625,698.5685,27465.553,6.416009,0.48226586,employed,home,own,1,0.82745636,1
2025-09-01,26.375233,105153.46,693.48926,38495.03,11.48988,0.5982358,employed,personal,mortgage,0,0.6507493,0
2025-09-01,23.464643,113607.0,832.47296,26341.277,9.7628565,0.29274127,employed,auto,own,1,0.75406647,1
2025-09-01,41.015926,93067.02,737.955,22035.395,8.87748,0.1776648,employed,personal,mortgage,0,0.07524274,0
2025-09-01,38.90343,58135.46,619.328,17453.732,11.577593,0.41576695,employed,auto,own,1,0.8857044,1
2025-09-01,55.17099,61087.75,762.20013,45673.21,9.177808,0.4450013,self_employed,personal,own,0,0.31143066,0
2025-09-01,49.7534,94171.21,629.5587,26140.318,15.93269,0.35211605,employed,personal,own,1,0.48123044,1
2025-09-01,42.354305,88443.305,824.27783,4814.682,5.7150273,0.18455996,employed,personal,rent,0,0.32717386,0
2025-09-01,48.004055,37215.74,660.96844,54703.91,2.5,0.37938738,employed,personal,mortgage,0,0.20153664,0
2025-09-01,47.785988,41278.355,819.55975,21419.352,7.716982,0.28159487,employed,education,mortgage,0,0.5011996,0
2025-09-01,67.24268,86198.21,707.1878,33056.8,16.764639,0.27671006,employed,auto,rent,0,0.41018447,0
2025-09-01,45.04036,12000.0,638.24567,23395.783,8.450139,0.3202464,employed,personal,mortgage,0,0.42396215,0
2025-09-01,33.827076,77243.805,629.5444,19555.693,16.593832,0.38381994,employed,auto,mortgage,1,0.6323443,1
2025-09-01,44.38201,54888.348,774.0281,38794.25,7.7359843,0.3119971,employed,personal,mortgage,0,0.28523645,0
2025-09-01,18.0,46502.1,694.2934,11711.898,13.274388,0.43631545,employed,auto,own,0,0.65702575,0
2025-09-01,41.60823,57280.28,651.84674,11697.17,10.944199,0.34814247,employed,personal,mortgage,0,0.3860543,0
2025-09-01,55.11579,77197.09,712.3753,42401.44,5.951118,0.46494544,employed,personal,own,0,0.42144036,1
2025-09-01,49.226208,70889.26,766.18365,24253.44,10.229428,0.32510644,unemployed,auto,own,1,0.42993906,1
2025-09-01,45.582672,36100.316,763.4692,14248.405,14.760498,0.5268872,self_employed,education,rent,1,0.8659986,0
2025-09-01,49.79087,21480.424,810.9394,33159.55,8.066044,0.3258927,employed,home,own,0,0.32736632,0
2025-09-01,55.23908,76225.04,802.77423,24403.2,13.172111,0.3803483,self_employed,education,own,0,0.0723669,0
2025-09-01,59.102802,84653.016,760.9665,21045.438,10.229592,0.2384667,employed,home,mortgage,1,0.25025314,1
2025-09-01,47.369473,91759.17,691.10614,22198.846,7.977984,0.50156474,employed,personal,mortgage,0,0.500882,1
2025-09-01,38.20666,24426.875,677.3898,25184.633,3.8672674,0.50867,unemployed,personal,own,0,0.26811254,0
2025-09-01,18.0,78691.164,555.4777,24855.287,6.9221983,0.4889088,self_employed,home,mortgage,0,0.3466291,0
2025-09-01,53.738083,87826.16,809.1035,16086.826,9.20182,0.38636795,employed,auto,own,0,0.7204346,0
2025-09-01,48.18243,56325.414,621.51385,54194.42,13.629577,0.1645914,self_employed,auto,mortgage,0,0.22341634,1
2025-09-01,43.831913,59991.11,773.2615,1000.0,7.8574595,0.47918156,employed,personal,own,0,0.08509004,0
2025-09-01,33.74338,57579.3,723.262,22003.523,12.8417225,0.2711677,employed,personal,own,0,0.09659483,0
2025-09-01,53.581825,54598.38,740.6013,49649.83,5.782133,0.41328374,self_employed,education,rent,0,0.6191754,0
2025-09-01,38.913162,106150.64,769.273,17117.018,9.9398,0.32306823,employed,home,rent,0,0.31356648,0
2025-09-01,41.586933,54030.34,641.9453,3283.3784,4.836957,0.22677608,employed,personal,mortgage,0,0.31092843,1
2025-09-01,41.328136,49138.81,639.2395,22912.346,11.703808,0.38900828,self_employed,business,rent,1,0.6383946,1
2025-09-01,47.39822,12000.0,699.7658,27684.656,8.011037,0.3986789,employed,business,mortgage,0,0.044779565,0
2025-09-01,28.216415,88777.305,707.1762,34368.406,14.530453,0.2838197,self_employed,personal,mortgage,0,0.46091434,0
2025-09-01,48.75062,47381.125,726.46234,26493.482,6.361255,0.10360157,employed,personal,rent,0,0.5865425,0
2025-09-01,33.34934,47228.31,713.378,7581.0547,3.7890527,0.48595455,employed,business,own,0,0.052766975,0
2025-09-01,33.770355,113491.664,654.18524,21752.17,7.568377,0.16968489,employed,personal,rent,1,0.8359472,1
2025-09-01,52.62288,36446.246,711.09784,19762.453,10.739863,0.1561417,employed,home,mortgage,1,0.8897924,1
2025-09-01,30.059658,28262.129,727.7772,27752.838,8.259975,0.25005093,employed,personal,rent,0,0.14890102,0
2025-09-01,52.601307,28615.396,788.99994,15272.491,6.5768723,0.3064664,employed,personal,mortgage,1,0.34830222,1
2025-09-01,43.2164,28562.307,796.04004,1000.0,8.670125,0.47383776,employed,auto,rent,0,0.39365268,0
2025-09-01,22.220678,49677.637,684.4222,25868.207,8.796079,0.30698082,employed,personal,mortgage,1,0.46811295,1
2025-09-01,58.37371,67205.875,751.4999,27801.244,5.814542,0.30925485,employed,auto,own,0,0.46054798,1
2025-09-01,45.723045,60495.17,810.3734,44190.81,15.983093,0.417186,employed,personal,rent,1,0.86738765,1
2025-09-01,46.72951,94047.96,671.69745,30409.543,2.9988475,0.2636741,employed,education,mortgage,0,0.50313383,0
2025-09-01,54.086906,82182.55,639.1318,22964.81,12.453192,0.3220276,self_employed,auto,own,0,0.034009207,0
2025-09-01,59.99065,75774.23,674.90845,27465.133,7.412145,0.28154305,employed,auto,own,1,0.6462078,1
2025-09-01,44.412323,79398.32,665.7516,19846.646,14.280926,0.05,employed,home,own,0,0.43210927,0
2025-09-01,49.407448,86227.12,777.954,26635.752,12.545035,0.40858972,employed,home,mortgage,0,0.617681,0
2025-09-01,46.45423,65584.51,785.97424,23024.996,4.615335,0.326594,employed,home,own,1,0.8651182,1
2025-09-01,37.885586,114898.51,818.6534,7822.0386,3.264069,0.34004757,self_employed,home,mortgage,1,0.7906017,1
2025-09-01,22.998764,51375.87,729.2239,27045.64,5.7272944,0.4244879,unemployed,auto,rent,0,0.8487243,0
2025-09-01,44.579063,53559.92,768.61273,1000.0,7.622637,0.20591581,employed,personal,rent,0,0.41675988,0
2025-09-01,58.547253,45144.285,716.901,29615.768,6.7276373,0.2432746,employed,personal,rent,1,0.73317295,1
2025-09-01,48.999996,46551.637,848.6318,8247.181,12.515054,0.07440986,employed,personal,mortgage,0,0.36446056,1
2025-09-01,29.190922,35935.418,777.8582,29021.674,13.307997,0.22215451,employed,home,own,0,0.76349854,0
2025-09-01,55.170258,37099.168,744.6862,6982.6123,12.435351,0.3814887,employed,home,mortgage,1,0.49823767,1
2025-09-01,38.28636,64338.527,718.589,1000.0,11.343757,0.3999232,employed,home,mortgage,1,0.7798753,1
2025-09-01,18.0,63677.117,727.9411,10006.275,10.361935,0.4383126,employed,auto,mortgage,0,0.047154553,0
2025-09-01,54.214848,55681.68,739.50336,50706.164,12.5540905,0.31865418,employed,personal,mortgage,0,0.47517407,0
2025-09-01,30.655432,46287.9,633.97906,22524.262,12.108852,0.21511754,unemployed,auto,own,0,0.36248654,1
2025-09-01,63.36874,106195.664,600.47894,26449.096,2.9704127,0.39287385,unemployed,personal,mortgage,1,0.8501871,1
2025-09-01,55.77328,112358.52,824.78436,19911.693,8.675446,0.33325318,employed,home,mortgage,1,0.5928764,0
2025-09-01,39.266407,89463.51,674.04614,16043.517,2.5,0.1297046,self_employed,business,mortgage,0,0.190321,0
2025-09-01,47.512318,78474.625,673.4451,2950.4097,11.931923,0.36095506,employed,education,own,1,0.7457077,1
2025-09-01,71.08702,112435.8,668.91235,22815.305,11.853767,0.23733325,employed,personal,own,0,0.5107598,1
2025-09-01,54.000084,78847.54,752.3951,23808.268,7.099945,0.3054607,employed,personal,own,0,0.11081887,0
2025-09-01,44.8584,31703.656,643.2314,10096.292,9.953376,0.35229957,employed,business,own,0,0.24935764,0
2025-09-01,76.669846,42641.867,616.67834,23192.506,8.255078,0.2494532,employed,personal,mortgage,0,0.103404954,0
2025-09-01,43.410973,72655.09,694.4273,35178.36,10.882745,0.4222397,self_employed,education,mortgage,0,0.32335418,0
2025-09-01,48.981777,88784.266,619.50824,16172.881,5.563283,0.14748761,employed,personal,mortgage,0,0.23186581,0
2025-09-01,30.765442,107464.266,690.4411,16672.045,10.909396,0.1312605,employed,business,own,1,0.755631,1
2025-09-01,21.903374,106765.66,659.5579,12502.185,6.0404115,0.19018985,employed,auto,mortgage,0,0.24816774,0
2025-09-01,38.54637,96184.695,753.6669,7899.8027,10.645113,0.3318241,self_employed,home,mortgage,0,0.53289866,0
2025-09-01,42.460896,99549.98,747.0148,42389.797,5.2107506,0.24013509,unemployed,auto,rent,1,0.24184592,1
2025-09-01,45.951164,61682.77,539.1561,38592.074,9.045779,0.5703476,employed,auto,rent,1,0.63555187,1
2025-09-01,24.962748,60327.418,719.25806,18879.156,5.6122103,0.37311238,employed,auto,mortgage,1,0.37989378,0
2025-09-01,49.928093,58518.92,541.8955,15652.015,7.612808,0.5324852,employed,home,mortgage,0,0.40193555,0
